OT,LAT,LON,DEPTH,MAG,MAGTYPE,GT
1979/09/06T14:59:59.91,37.0916,-116.0364,0,5.8,mb,CT01
1980/04/03T14:00:0.12,37.1375,-116.0809,0,4.8,mb,CT01
1980/04/16T19:59:59.87,37.0996,-116.0284,0,5.3,mb,CT01
1980/05/02T18:46:30.13,37.0399,-116.0258,0,4.5,mb,CT02
1980/06/24T15:10:0.38,37.0295,-116.0511,0,4.5,mb,CT02
1980/09/25T14:45:0.23,37.0576,-116.0483,0,4.5,mb,CT02
1980/10/24T19:15:0.04,37.0723,-116.0047,0,4.7,mb,CT01
1981/01/15T20:24:59.87,37.0869,-116.0355,0,5.7,mb,CT01
1981/11/12T14:59:59.89,37.1056,-116.036,0,5.4,mb,CT01
1981/12/03T15:00:0.04,37.142,-116.0757,0,4.8,mb,CT02
1981/12/16T21:05:0.27,37.1079,-116.1148,0,4.4,mb,CT02
1982/01/28T15:59:59.91,37.093,-116.0422,0,5.9,mb,CT01
1982/04/17T18:00:0.29,37.0126,-116.0221,0,4.5,mb,CT02
1982/05/07T18:16:59.91,37.0635,-116.0308,0,5.7,mb,CT01
1982/06/16T14:00:0.05,37.1094,-116.0051,0,,nomag,CT02
1982/07/29T20:05:0.11,37.094,-116.0793,0,4.4,mb,CT02
1982/09/23T16:59:59.92,37.1677,-116.0879,0,4.9,mb,CT01
1982/11/12T19:17:0.22,37.0116,-116.0212,0,4.4,mb,CT02
1982/12/10T15:20:0.21,37.0794,-116.0911,0,4.8,mb,CT02
1983/05/05T15:20:0.17,37.1415,-116.0928,0,4.4,mb,CT02
1983/05/26T15:00:0.06,37.0928,-116.0049,0,4.5,mb,CT01
1983/08/03T13:33:0.02,37.1147,-116.0802,0,,nomag,CT02
1983/09/21T16:25:0.29,37.1078,-116.0536,0,,nomag,CT02
1983/09/22T15:00:0.11,37.1038,-116.0461,0,,nomag,CT01
1983/12/09T16:00:0.23,37.0101,-116.0442,0,,nomag,CT02
1983/12/16T18:30:0.05,37.1335,-116.07,0,5.2,mb,CT01
1984/03/01T17:44:59.89,37.0645,-116.038,0,5.9,mb,CT01
1984/03/31T14:30:0.31,37.1403,-116.0852,0,4.5,mb,CT01
1984/05/01T19:04:59.83,37.096,-116.0135,0,5.4,mb,CT01
1984/06/20T15:15:1.21,37.0008,-116.0499,0,4.7,mb,CT01
1984/07/12T14:00:0.40,37.1915,-116.0316,0,,nomag,CT02
1984/08/02T15:00:0.12,37.0112,-116.0119,0,4.6,mb,CT02
1984/08/30T14:44:59.79,37.1222,-116.0719,0,4.9,mb,CT01
1984/09/13T13:59:59.99,37.0861,-116.0679,0,5,mb,CT01
1984/10/02T18:14:0.18,37.0763,-116.0361,0,4.2,mb,CT01
1984/12/20T16:20:0.30,36.9901,-116.035,0,,nomag,CT02
1985/03/23T18:29:59.95,37.1799,-116.0867,0,5.3,mb,CT01
1985/08/17T16:25:0.25,36.996,-116.046,0,4.3,mb,CT02
1985/09/27T14:15:0.03,37.086,-115.998,0,4.7,mb,CT01
1985/10/16T21:35:0.25,37.105,-116.1169,0,4.7,mb,CT01
1986/03/22T16:14:59.89,37.0773,-116.0585,0,5.2,mb,CT01
1986/05/21T13:59:0.14,37.1167,-116.0369,0,,nomag,CT02
1986/07/24T15:05:0.17,37.134,-116.0578,0,4.6,mb,CT01
1986/09/11T14:57:0.11,37.0616,-116.0438,0,,nomag,CT01
1986/11/14T15:59:59.87,37.0996,-116.0346,0,5.8,mb,CT01
1987/02/11T16:45:0.26,37.0057,-116.0555,0,4.5,mb,CT02
1987/04/22T22:00:0.11,36.9839,-116.0018,0,,nomag,CT01
1987/06/18T15:20:0.16,37.1799,-116.0285,0,,nomag,CT01
1987/07/16T18:59:59.93,37.0976,-116.0127,0,4.9,mb,CT01
1987/08/13T13:59:59.86,37.0516,-116.0321,0,5.9,mb,CT01
1987/10/23T15:59:59.98,37.1415,-116.0699,0,5.2,mb,CT01
1988/04/07T17:15:0.37,37.001,-116.0475,0,3.9,mb,CT01
1988/05/13T15:35:0.23,37.1188,-116.0728,0,4.8,mb,CT01
1988/05/21T22:30:0.17,37.0305,-115.9899,0,4.3,mb,CT01
1988/06/22T14:00:0.12,37.1651,-116.0632,0,,nomag,CT01
1988/08/23T18:30:0.20,36.9909,-116.0229,0,,nomag,CT01
1988/08/30T17:59:59.92,37.0773,-116.0599,0,5.1,mb,CT01
1988/10/13T13:59:59.88,37.0848,-116.0329,0,5.9,mb,CT01
1988/11/09T20:15:0.21,36.9873,-116.0183,0,,nomag,CT01
1989/02/10T20:05:59.91,37.0713,-115.9958,0,5.2,mb,CT01
1989/02/24T16:15:0.26,37.121,-116.1115,0,4.3,mb,CT01
1989/03/09T14:05:0.01,37.1369,-116.0579,0,5,mb,CT01
1989/05/15T13:10:0.35,37.0987,-116.1143,0,4.4,mb,CT01
1989/05/26T18:07:0.04,37.0793,-116.0419,0,,nomag,CT01
1990/03/10T16:00:0.21,37.1035,-116.0464,0,5.1,mb,CT01
1991/03/08T21:02:45.27,37.0976,-116.0623,0,4.4,mb,CT01
1992/06/19T16:45:0.27,37.0055,-116.0134,0,,nomag,CT01
1992/06/23T15:00:0.21,37.1123,-116.0316,0,,nomag,CT01
1992/09/23T15:03:59.98,37.0013,-115.9928,0,4.4,mb,CT02
